Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Ratio,Random
knn,100.0,100.0,100.0,100.0,0.0,94.3919191919192,96.6766207857354,81.84584178498986,79.14204772979906,10.58419260144369,92.0,95.3435807030678,71.60971055088703,68.94725238853272,4.011535237651678,5.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,95.70439139404655,97.53279682362069,83.3177174039243,81.59679969139128,2.809622093609699,93.69863013698632,96.390202885415,75.1870945555156,72.5259594808979,4.824174447980176,6.0,10
svclin,99.7850385343117,99.87440338455136,99.25483692647872,99.13598842823588,0.8643938987154917,94.3295019157088,96.7100932833773,79.39531941808983,76.27162364438344,4.584568123163795,91.23287671232876,94.8354360498504,70.87135328439676,66.00376432925447,2.448877743195512,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.16003536693192,96.58057084437112,79.94348894348894,76.67311196670929,8.146223917475798,91.36986301369862,94.91022368909486,71.58073669066148,66.72526781949773,4.706106797299718,6.0,10
random,99.52752780469795,99.72434080987225,98.34788838083333,98.07600247982504,0.9642730007226736,95.0191570881226,97.15568794202883,79.63852813852813,78.44149819169695,7.30188245694739,93.6986301369863,96.45142203281738,71.88502673796793,72.31642890121584,2.7813868989634707,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,94.84969053934572,96.99745225291905,81.7706093189964,79.00104488572929,6.11128186402295,91.23287671232876,94.96151737587464,66.15703508386434,61.807657447884914,6.552641819556102,6.0,10
svcrbf,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,96.2406015037594,97.86986913717875,83.86183505098313,82.2663400228221,7.176882968064659,94.61077844311376,96.9899396197616,74.26890756302524,73.28648324228267,3.2665671034674326,7.0,10
svclin,99.77443609022558,99.87096764247704,99.10444436131787,98.98118644838328,0.3770343186009408,95.18796992481202,97.23610230949538,81.12968408590996,78.74466011572495,10.836707286013446,93.65269461077844,96.40107381574146,73.05923247416516,69.82934352707237,3.193568652901193,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,95.18796992481202,97.23194671106084,81.4312865497076,78.89893630697922,6.285134150172568,93.2934131736527,96.19213717379492,71.82300866511392,68.3597359720125,5.388391986723696,7.0,10
random,99.73684210526316,99.84948506697896,98.95396864737468,98.80987077394032,0.7590851072275171,95.48872180451129,97.47463197209768,78.80739916779962,77.61214483598737,11.466280214530231,93.77245508982034,96.56109981859112,67.05645161290323,68.62803472499498,1.901328545741448,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.33834586466163,97.3342768933218,81.3068397848873,78.8413704617601,7.604094495173236,93.17365269461077,96.17199431030772,68.48906048906048,65.86681524801995,4.828296284804446,7.0,10
svcrbf,99.93322203672788,99.9623706491063,99.7037037037037,99.66745892612614,0.4553506186442601,95.8577181208054,97.70231670098607,78.95554731594777,77.55849879791622,7.855214258734029,97.55319148936172,98.64167146672251,87.68136557610242,87.17145119372047,1.591627706913204,8.0,10
svclin,99.76610962529524,99.86819087408443,98.9627678279234,98.83977829663267,0.7168641397293982,94.78747203579418,97.06602725890356,76.481791352481,73.7967577001736,5.840773568006076,93.93617021276596,96.5655571076701,74.0520335097844,70.8164346506167,3.68767623822568,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.9225950782998,97.11987773290426,78.44716154713159,75.89092212902693,5.16392465327023,95.63829787234042,97.53822227190328,80.86938586087763,78.46845389441471,5.1421820422043805,8.0,10
random,99.5989972138626,99.77436525855305,98.19975912593264,97.97828097254076,1.285259555168054,95.32438478747204,97.42185804210985,74.90786352855318,74.13902124706061,7.94505473867794,95.95744680851064,97.77188370965251,78.15669240669241,77.9780382833128,5.778870675493139,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.32170022371363,97.38435169238193,77.83104965112753,75.58584049933225,5.229581844951793,96.27659574468086,97.93300867501004,81.25177809388336,79.97502284374909,3.723659344500125,8.0,10
svcrbf,99.90899894238288,99.94933855498608,99.55332776385409,99.50471369291684,0.452154680827312,96.72283813747228,98.20106436499744,81.55699695188017,80.54704648118086,5.958302252090157,97.487922705314,98.62068368304612,85.93962383436067,85.46592542498743,4.940693737703595,,10
svclin,99.7572538740976,99.8647791192819,98.814782297662,98.691622349757,0.9298907324000624,95.63340724316336,97.5761435369686,77.95071464426302,75.70522538453388,12.262946363951048,94.78260869565216,97.08053791439296,75.32802389248381,72.73116674212974,4.86317124396231,,10
logistic,100.0,100.0,100.0,100.0,0.0,95.14855875831483,97.2926008436928,76.59135962077139,74.17629847356916,11.82911755027177,94.975845410628,97.17260502153408,77.40047323277136,75.0656441087992,2.089432413848848,,10
random,99.66634478318848,99.81417428410975,98.36740506113884,98.19653362810972,1.0450281822935528,95.51145602365116,97.54544003877449,73.73061485130451,72.67622596808476,12.849615374124674,96.81159420289856,98.24764377222192,82.33285917496444,81.36486710743851,1.6694297671686256,,10
knn,100.0,100.0,100.0,100.0,0.0,95.75240206947524,97.66680950932484,76.25447828034035,74.5446633504558,10.764431443805584,97.3913043478261,98.5537078668314,86.70383275261324,85.34490280759483,2.4161202534251256,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,87.93226381461675,89.18444760550024,86.330525981249,77.09633311926049,14.790129366748063,83.33333333333334,83.72093023255815,82.92682926829269,66.74238124719146,0.0,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,87.96791443850267,87.89475467606398,88.01591545709194,76.10595577584816,11.283969478904476,85.23809523809523,83.84466820923816,86.38651645643449,71.54352807006168,5.784729842045585,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,89.18003565062388,89.359243697479,88.96447875337819,78.38468771804627,15.076735148140315,89.04761904761904,88.30051677034989,89.69198557873987,78.78845987417621,5.324252427712577,1.0,10
random,100.0,100.0,100.0,100.0,0.0,90.35650623885918,91.0114315996669,89.58870967741936,81.41640771211931,13.892398181698637,93.80952380952382,93.72822299651568,93.88704318936875,87.67961928346745,5.45051957743798,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,84.9554367201426,85.02591036414566,84.82922201138521,70.26338189138391,14.887846574789894,84.76190476190476,84.57337330848392,84.93639089214813,69.58654446195865,4.255089522089378,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,90.3591836734694,93.19966952703528,83.29572744645047,78.01599524720676,9.604852248897709,86.03174603174604,90.48488916711293,73.69805194805197,69.0659564338313,3.9268800065611216,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,91.95102040816326,94.00801915475829,87.69839010873167,81.81503601531963,12.168413205091056,83.4920634920635,88.18248240220976,72.54700854700855,61.79956590628424,7.771019530463557,2.0,10
logistic,100.0,100.0,100.0,100.0,0.0,91.94285714285716,93.92572463768116,87.99208676628032,82.06181565130404,11.373751882099386,86.66666666666666,90.54091476563386,77.40477319424687,69.36761916924004,2.1274517417786507,2.0,10
random,100.0,100.0,100.0,100.0,0.0,92.76734693877552,94.84567844009766,87.81315458734812,83.5348684789647,10.67241558830497,86.66666666666666,90.86910284666249,75.28495034377389,70.48523329586955,2.2602751536715364,2.0,10
knn,100.0,100.0,100.0,100.0,0.0,88.74285714285715,91.62901818060806,82.72321593214087,74.57699586837082,13.583895286842347,82.22222222222221,87.14920303109486,71.1081081081081,58.939039803157584,6.245331289994862,2.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,92.17548620533697,94.93858538187492,82.65194200285478,78.79838836457591,3.038619748158203,90.71428571428572,94.13292389726011,77.73856209150327,74.57878523183683,4.795816577033214,3.0,10
svclin,100.0,100.0,100.0,100.0,0.0,90.38896426956128,93.49780670029728,81.35522171562216,75.59381882966703,12.69075965611317,87.38095238095238,91.52841152625396,75.21577659751227,66.88884260119544,5.706560843980549,3.0,10
logistic,100.0,100.0,100.0,100.0,0.0,91.58751696065129,94.25369246720574,83.99763677183032,79.35942483203294,7.594622516260221,90.23809523809524,93.57475928489708,79.66556635491168,73.48098170816175,5.673733813786118,3.0,10
random,99.9248120300752,99.94962216624684,99.85185185185183,99.80245329170316,0.4417278684830322,92.47399366802352,95.17457713706756,82.82547559966915,79.408047812396,4.27304163578329,92.85714285714286,95.45454545454544,83.33333333333333,80.75728530872482,0.0,3.0,10
knn,100.0,100.0,100.0,100.0,0.0,89.46630483943918,92.76647483762936,80.37320574162679,73.82820792050829,6.013631483993079,91.42857142857142,94.39143550519924,81.80158206987475,76.5670836921578,2.7562184842573867,3.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,92.30923694779116,95.34378629541264,77.77219196574035,74.65551293209892,9.846236518811876,94.03846153846152,96.37553299573604,83.20373004583531,80.7988043569631,3.646111356718869,4.0,10
svclin,99.93975903614458,99.9623352165725,99.84962406015038,99.81283764426234,0.4185077502583883,90.85771658060814,94.3179338476268,76.32706053558945,71.16798415309246,10.48914459905752,92.5,95.2308661636279,82.42797759481279,77.89183058758825,9.973144393195112,4.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.8605851979346,94.2812861872426,76.94183912120508,71.6536200810039,9.304231136769417,92.5,95.26495415573164,81.94432126139444,77.34227507527042,10.092813056106058,4.0,10
random,99.87987987987988,99.9249530956848,99.69924812030077,99.62595530785391,0.5121817885086893,92.5530694205393,95.50661715307858,78.09419789135814,75.29677716110373,8.846874303650198,92.8846153846154,95.73571681311228,78.50623885918004,77.07580145699626,3.7334522726864297,4.0,10
knn,100.0,100.0,100.0,100.0,0.0,90.38152610441766,93.92125210555868,76.71395767877239,71.2399353136924,8.180547894125153,92.8846153846154,95.62116917773028,81.01484480431847,77.05362143509156,4.237118296338419,4.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.7939393939394,96.95038377417532,82.15109621561234,80.03527448016311,10.639426523436931,92.64,95.76459645710904,71.9318181818182,71.84158672275002,1.5172127442638956,5.0,10
svclin,99.9498746867168,99.96992481203009,99.84962406015038,99.82035766380628,0.4016924753660035,93.789898989899,96.30488987130232,80.39607901676865,77.05698317069654,10.08357353375285,92.0,95.2985634838148,73.0989010989011,69.49446957125858,4.78778788733472,5.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.1919191919192,95.91723581891262,79.19359991997977,75.7325774607917,9.095003744747912,91.84,95.17378351539224,73.58151476251604,69.23974812590225,0.7264513025569512,5.0,10
random,99.79962406015038,99.87987960906769,99.39613240055183,99.27926701461836,0.4030048278327609,93.9919191919192,96.50225741825376,78.46904678973644,76.931847434069,9.918154931615993,90.88,94.7573997272376,64.92172675521822,63.808690916312415,4.979840395977973,5.0,10
knn,100.0,100.0,100.0,100.0,0.0,94.3919191919192,96.6766207857354,81.84584178498986,79.14204772979906,10.58419260144369,92.0,95.3435807030678,71.60971055088703,68.94725238853272,4.011535237651678,5.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,95.70439139404655,97.53279682362069,83.3177174039243,81.59679969139128,2.809622093609699,93.69863013698632,96.390202885415,75.1870945555156,72.5259594808979,4.824174447980176,6.0,10
svclin,99.7850385343117,99.87440338455136,99.25483692647872,99.13598842823588,0.8643938987154917,94.3295019157088,96.7100932833773,79.39531941808983,76.27162364438344,4.584568123163795,91.23287671232876,94.8354360498504,70.87135328439676,66.00376432925447,2.448877743195512,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.16003536693192,96.58057084437112,79.94348894348894,76.67311196670929,8.146223917475798,91.36986301369862,94.91022368909486,71.58073669066148,66.72526781949773,4.706106797299718,6.0,10
random,99.82804928699986,99.89956053794694,99.40296844931564,99.30704045136967,0.723648283772957,95.0191570881226,97.15201897536612,79.92358560979251,78.52339297813339,5.099287256439332,93.42465753424658,96.3023463023463,70.3409090909091,70.9896277180957,1.844528580015966,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,94.84969053934572,96.99745225291905,81.7706093189964,79.00104488572929,6.11128186402295,91.23287671232876,94.96151737587464,66.15703508386434,61.807657447884914,6.552641819556102,6.0,10
svcrbf,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,96.2406015037594,97.86986913717875,83.86183505098313,82.2663400228221,7.176882968064659,94.61077844311376,96.9899396197616,74.26890756302524,73.28648324228267,3.2665671034674326,7.0,10
svclin,99.77443609022558,99.87096764247704,99.10444436131787,98.98118644838328,0.3770343186009408,95.18796992481202,97.23610230949538,81.12968408590996,78.74466011572495,10.836707286013446,93.65269461077844,96.40107381574146,73.05923247416516,69.82934352707237,3.193568652901193,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,95.18796992481202,97.23194671106084,81.4312865497076,78.89893630697922,6.285134150172568,93.2934131736527,96.19213717379492,71.82300866511392,68.3597359720125,5.388391986723696,7.0,10
random,99.77443609022558,99.87106008909711,99.09997215260373,98.97393771467902,0.9408317870543864,95.33834586466163,97.39237121969543,77.96996074415429,76.78612395015885,11.288594983339545,93.89221556886228,96.6249207702227,67.90322580645162,69.32230174748237,1.5524282568181775,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.33834586466163,97.3342768933218,81.3068397848873,78.8413704617601,7.604094495173236,93.17365269461077,96.17199431030772,68.48906048906048,65.86681524801995,4.828296284804446,7.0,10
svcrbf,99.93322203672788,99.9623706491063,99.7037037037037,99.66745892612614,0.4553506186442601,95.8577181208054,97.70231670098607,78.95554731594777,77.55849879791622,7.855214258734029,97.55319148936172,98.64167146672251,87.68136557610242,87.17145119372047,1.591627706913204,8.0,10
svclin,99.76610962529524,99.86819087408443,98.9627678279234,98.83977829663267,0.7168641397293982,94.78747203579418,97.06602725890356,76.481791352481,73.7967577001736,5.840773568006076,93.93617021276596,96.5655571076701,74.0520335097844,70.8164346506167,3.68767623822568,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.9225950782998,97.11987773290426,78.44716154713159,75.89092212902693,5.16392465327023,95.63829787234042,97.53822227190328,80.86938586087763,78.46845389441471,5.1421820422043805,8.0,10
random,99.8662765702034,99.92481199686776,99.39614979309636,99.32238392240052,0.711441465497743,95.19015659955258,97.35400859179892,73.58567358567358,73.25790631573237,8.292845025055847,96.17021276595746,97.89194486444109,79.04411764705883,79.25427112216907,5.675102903683459,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.32170022371363,97.38435169238193,77.83104965112753,75.58584049933225,5.229581844951793,96.27659574468086,97.93300867501004,81.25177809388336,79.97502284374909,3.723659344500125,8.0,10
svcrbf,99.90899894238288,99.94933855498608,99.55332776385409,99.50471369291684,0.452154680827312,96.72283813747228,98.20106436499744,81.55699695188017,80.54704648118086,5.958302252090157,97.487922705314,98.62068368304612,85.93962383436067,85.46592542498743,4.940693737703595,,10
svclin,99.7572538740976,99.8647791192819,98.814782297662,98.691622349757,0.9298907324000624,95.63340724316336,97.5761435369686,77.95071464426302,75.70522538453388,12.262946363951048,94.78260869565216,97.08053791439296,75.32802389248381,72.73116674212974,4.86317124396231,,10
logistic,100.0,100.0,100.0,100.0,0.0,95.14855875831483,97.2926008436928,76.59135962077139,74.17629847356916,11.82911755027177,94.975845410628,97.17260502153408,77.40047323277136,75.0656441087992,2.089432413848848,,10
random,99.66634478318848,99.81431707308066,98.35660148861766,98.17689195005347,1.222338411391373,95.63192904656322,97.61361468065851,74.11209480174998,73.60486011294338,11.352079544313474,96.52173913043478,98.08933315536396,80.6195669353564,79.57270312171737,2.5095734459661623,,10
knn,100.0,100.0,100.0,100.0,0.0,95.75240206947524,97.66680950932484,76.25447828034035,74.5446633504558,10.764431443805584,97.3913043478261,98.5537078668314,86.70383275261324,85.34490280759483,2.4161202534251256,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,89.76827094474152,90.14243273066802,89.34872922776148,80.25581024653773,6.981672447688696,87.6190476190476,88.88066604995375,86.03129445234708,77.30930074639886,2.5427520994827493,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,90.39215686274513,90.2483084227506,90.39724842144196,81.80403691152293,9.512484787802054,85.23809523809526,84.81638233198075,85.61265519631942,70.6792616358268,5.116186459739506,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.98039215686272,90.80009015100292,91.04729729729728,83.0663716075563,7.329107570885335,85.71428571428571,85.82124625232964,85.59436026253951,71.49346964044983,4.767450986414868,1.0,10
random,100.0,100.0,100.0,100.0,0.0,90.37433155080214,90.53030303030305,90.17736185383244,81.16831306378758,9.866868856703697,84.76190476190477,84.28482087018672,85.19453672942045,69.70957449361163,4.1601292117661295,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,81.31907308377897,78.91244239631337,83.19298245614036,64.72052503689414,8.813802817996269,84.28571428571429,83.23076923076923,85.21212121212122,69.1164112373702,2.408445399700285,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,91.95918367346938,94.28088393373942,86.22222222222221,82.49958292551045,11.165194979481294,91.11111111111111,93.75741861135118,84.55855855855854,80.43818704163307,3.094671083314037,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,91.17551020408165,93.1868309762011,87.40431724472471,80.91747017289515,10.060371874574416,85.07936507936509,88.449669685372,78.87443540546825,67.82111032857263,2.4905395955019034,2.0,10
logistic,100.0,100.0,100.0,100.0,0.0,91.96734693877552,93.91606972169632,88.10311639913157,82.27018569905879,8.130600538283014,86.34920634920636,89.32655826558266,81.0592885375494,70.99265593328008,2.9998154209104926,2.0,10
random,100.0,100.0,100.0,100.0,0.0,91.5591836734694,93.9253017913729,86.09672511941372,80.75672287156728,14.487611394227637,90.79365079365078,93.17568888020324,85.84668989547039,79.12825061721462,5.429735479474394,2.0,10
knn,100.0,100.0,100.0,100.0,0.0,89.15102040816326,91.68580950166628,84.13092979127136,76.50309408061598,9.72920903400877,88.25396825396827,91.12393826175784,82.63163193395752,73.8077503125755,5.932386476819329,2.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,91.87697874265038,94.79470581743116,81.19623655913978,77.62028884533383,9.916852825304868,97.61904761904762,98.43257874015748,95.04878048780488,93.62534163561482,2.282322963070921,3.0,10
svclin,100.0,100.0,100.0,100.0,0.0,91.87697874265038,94.58737671985595,83.57891521431074,78.49249501658817,8.422604447457292,92.14285714285714,94.44649891874676,86.54138414776712,82.69824598984111,4.456003189518883,3.0,10
logistic,100.0,100.0,100.0,100.0,0.0,91.88602442333786,94.58191081244048,83.65128141670792,78.64682356303416,10.509412396068257,91.42857142857142,93.9423666873418,85.31797989244798,81.0399238090467,3.4620282789907093,3.0,10
random,99.84905660377358,99.89949748743716,99.6969696969697,99.59646718440688,0.9023268068180996,91.87245590230664,94.7983224212389,81.08862540870328,77.52514646781961,9.987301577839334,95.95238095238092,97.32029590051243,91.72938443670152,89.11992406591096,3.6740164343247006,3.0,10
knn,100.0,100.0,100.0,100.0,0.0,90.3663500678426,93.59204316435128,79.98222365869425,74.43004961178784,12.516329884729664,94.76190476190476,96.4167470414516,90.24666933579869,87.0289209138779,5.526738977104786,3.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,93.50545037292024,96.06169873005796,81.36858617837484,78.97173759936472,11.294743126889662,91.73076923076924,95.05505958890085,74.70068330362449,72.9825976048606,2.9115010111633435,4.0,10
svclin,100.0,100.0,100.0,100.0,0.0,91.5806081468732,94.76941998944692,78.33772805309806,73.42856788051583,10.831633729779984,90.1923076923077,93.74214738807306,77.23049233531849,71.40150865501393,3.092555802209583,4.0,10
logistic,100.0,100.0,100.0,100.0,0.0,92.30636833046472,95.18737886842888,80.78635090399796,76.14775718940442,7.743728413246109,91.34615384615384,94.50350107005995,79.632888176872,74.37963946597515,2.776393248595088,4.0,10
random,99.93975903614458,99.9623352165725,99.84962406015038,99.81283764426234,0.4185077502583883,92.54446356855996,95.4795885017042,78.56464447676906,75.43609105734325,11.347470900110356,88.65384615384615,93.30450832226435,62.73041474654377,61.54241773158492,3.287448784695786,4.0,10
knn,100.0,100.0,100.0,100.0,0.0,92.55020080321285,95.33807270835366,81.29704944178629,77.02331342698861,4.478365677279837,87.88461538461539,92.56181313055254,67.28426757951789,60.38562820391089,5.096382820174786,4.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,94.9959595959596,97.07557024033852,82.57733664185277,81.07045195224566,11.140490048024862,94.71999999999998,96.88435668401522,82.66261808367071,80.31009394167225,1.7031848909110998,5.0,10
svclin,100.0,100.0,100.0,100.0,0.0,94.9919191919192,97.01171090099932,84.30016915311032,82.17784126326856,9.923041897012624,93.12,95.85845820420153,79.5470988959361,75.80986147762505,4.198308999590274,5.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.9919191919192,96.39561780106132,81.73103212576896,78.8079977464867,8.593717052553963,93.28,95.94882843242922,80.20830087904751,76.38968500823154,4.132384743646581,5.0,10
random,99.69949874686718,99.81909511156408,99.1132572431958,98.94173151666337,0.9661010578324276,93.7939393939394,96.37813337141692,78.29440118650352,76.00872077645653,12.105508299980317,94.4,96.74418604651164,80.0,79.0331971151759,0.0,5.0,10
knn,100.0,100.0,100.0,100.0,0.0,92.18989898989898,95.29727398666572,76.93701723113489,72.36139714229644,9.377064819635768,94.4,96.62378885595432,83.57102587335146,80.28504329431792,2.7381884931244675,5.0,10
svcrbf,99.95708154506436,99.9749687108886,99.84962406015038,99.82535689765515,0.3905138486445139,93.98762157382848,96.55136830243266,76.19774968162065,74.72496495895491,4.829841544217072,96.57534246575342,98.02617819715104,87.06382901119744,85.60647673135199,2.052371156442921,6.0,10
svclin,99.91416309012877,99.9498746867168,99.70149253731344,99.6543663761277,0.772860278288069,91.92012967875036,95.23887121596532,73.01288185498713,69.07497615920936,4.2841077649986525,93.6986301369863,96.25381654055488,80.1113172541744,76.9188122882897,4.515252319144991,6.0,10
logistic,100.0,100.0,100.0,100.0,0.0,92.95608605953431,95.84708730694528,76.48898595042166,73.39196173670997,2.428641694935066,93.69863013698632,96.2405664904336,80.48798185941044,77.42881817068988,4.312576444676327,6.0,10
random,99.87106003968805,99.9247174546072,99.5511165974638,99.4795995069017,0.774132788245482,93.9861479516652,96.58100440416608,74.91096866096868,73.71326159539863,4.211621267998619,96.986301369863,98.26020526787792,88.73319473319472,87.36876709053095,1.6393569482469457,6.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.81226053639848,96.40092323090548,77.74059782888307,74.78412609503687,4.490277474126876,96.43835616438356,97.92883067457896,87.27236499556409,85.38898766494556,6.034015198567928,6.0,10
svcrbf,99.9248120300752,99.9569891975826,99.70147591200222,99.65991359076664,0.465698194010695,95.48872180451129,97.4759453373097,78.64944792364147,77.81490080129501,6.789769437123561,97.72455089820356,98.71001960106076,90.35897435897436,89.33702638328577,2.430047530036307,7.0,10
svclin,99.8872180451128,99.93550692046124,99.5510999721526,99.48878882681171,0.4666907068253442,93.6842105263158,96.37376837867896,75.43593833067517,72.12460710785862,5.919814211383217,95.68862275449102,97.52479924421353,83.2900432900433,80.8860969125484,3.245532373167613,7.0,10
logistic,100.0,100.0,100.0,100.0,0.0,93.8345864661654,96.44843581708555,76.55337155337156,73.31277512203685,3.9820787080546736,95.92814371257484,97.65183152368454,84.68686868686869,82.5126238935958,2.1500925236655584,7.0,10
random,99.66165413533837,99.80652036386871,98.65316613604588,98.46608513465094,0.38601392456722,94.73684210526316,97.06803790970416,74.0931134535139,73.7117301092974,8.652402038115639,97.72455089820356,98.7136905151433,90.14574898785423,89.3458348536523,1.285436412557778,7.0,10
knn,100.0,100.0,100.0,100.0,0.0,93.98496240601504,96.58642011583188,74.42857142857143,71.76907909806451,3.095106067648021,95.92814371257484,97.66357245189246,84.12458295607078,81.9127967144404,4.9362012200535474,7.0,10
svcrbf,99.96661101836392,99.98118532455317,99.85185185185183,99.83372946306308,0.3717922232463632,96.52438478747204,98.06482441551542,82.73186550605905,82.09715541609941,4.505146946862308,94.46808510638296,96.98077983179404,67.0051319648094,68.89124644531817,3.0457198548962765,8.0,10
svclin,99.8328317541499,99.90589119023196,99.25259250946604,99.16338528921294,0.5893704878867436,95.32259507829976,97.34892283146874,79.98825830468832,77.8429861718132,7.552283453458569,95.21276595744682,97.33918880583984,76.1527519422256,74.11664907950295,3.798409603187634,8.0,10
logistic,100.0,100.0,100.0,100.0,0.0,94.11812080536912,96.65243804815812,75.6613030142442,72.84516396688096,3.791934474961866,95.85106382978724,97.69000740580046,79.63726884779516,77.88152766324932,4.024772947064796,8.0,10
random,99.7325531404068,99.84948259642522,98.80144806460596,98.65371741950956,1.6500931993940744,96.12259507829978,97.84965346979672,80.12121347212626,79.48995603306648,1.9684057628632712,94.46808510638296,96.9804516346478,67.05645161290323,68.9164208092927,1.8952027138193035,8.0,10
knn,100.0,100.0,100.0,100.0,0.0,95.31812080536912,97.35922806021748,79.2358645881566,76.9227045142382,7.389538870037008,93.72340425531917,96.52258122983348,67.75546444277094,65.36283419088024,4.2223483978190535,8.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,96.96452328159646,98.32902130792787,83.39307048984469,82.37799687212996,5.228903065685314,94.87922705314008,97.17900031980736,72.27413648466279,69.93258168173448,3.1430903564756942,,10
svclin,99.87864992872582,99.93246091785528,99.40295182400446,99.3381547003483,0.370023478402911,95.26533628972652,97.34530177012016,77.91503267973856,75.75599428127212,4.510152414934297,92.3671497584541,95.73684456584566,63.557837511325886,59.36016467958287,2.732125373837146,,10
logistic,100.0,100.0,100.0,100.0,0.0,95.38728750923872,97.4165004472526,78.37445013915601,76.21460178762372,4.1048682780959815,92.56038647342996,95.83122288881708,65.44134979726486,61.44044084924078,3.208742408198765,,10
random,99.8179519014117,99.89870564359369,99.1021999443052,99.00363797164496,0.9161814169368429,96.36067997043608,98.00482410835568,79.27458492975734,78.27322440660119,8.107000484873256,94.68599033816425,97.11588407470008,66.25000000000001,66.96360427503221,2.522051806625764,,10
knn,100.0,100.0,100.0,100.0,0.0,95.26829268292684,97.37280599696707,76.16934046345811,73.66404595529772,4.17004426116597,94.39613526570048,96.93449662844468,67.31045709373882,65.82426328458254,3.890601044783984,,10
svcrbf,100.0,100.0,100.0,100.0,0.0,89.76827094474152,90.14243273066802,89.34872922776148,80.25581024653773,6.981672447688696,87.6190476190476,88.88066604995375,86.03129445234708,77.30930074639886,2.5427520994827493,1.0,10
svclin,100.0,100.0,100.0,100.0,0.0,90.39215686274513,90.2483084227506,90.39724842144196,81.80403691152293,9.512484787802054,85.23809523809526,84.81638233198075,85.61265519631942,70.6792616358268,5.116186459739506,1.0,10
logistic,100.0,100.0,100.0,100.0,0.0,90.98039215686272,90.80009015100292,91.04729729729728,83.0663716075563,7.329107570885335,85.71428571428571,85.82124625232964,85.59436026253951,71.49346964044983,4.767450986414868,1.0,10
random,100.0,100.0,100.0,100.0,0.0,89.16221033868094,89.38810372633903,88.88872117762062,78.84117218101866,12.183301421126997,84.76190476190477,84.5993031358885,84.91694352159469,69.55409535601945,2.566732071101036,1.0,10
knn,100.0,100.0,100.0,100.0,0.0,81.31907308377897,78.91244239631337,83.19298245614036,64.72052503689414,8.813802817996269,84.28571428571429,83.23076923076923,85.21212121212122,69.1164112373702,2.408445399700285,1.0,10
svcrbf,100.0,100.0,100.0,100.0,0.0,91.95918367346938,94.28088393373942,86.22222222222221,82.49958292551045,11.165194979481294,91.11111111111111,93.75741861135118,84.55855855855854,80.43818704163307,3.094671083314037,2.0,10
svclin,100.0,100.0,100.0,100.0,0.0,91.17551020408165,93.1868309762011,87.40431724472471,80.91747017289515,10.060371874574416,85.07936507936509,88.449669685372,78.87443540546825,67.82111032857263,2.4905395955019034,2.0,10
logistic,100.0,100.0,100.0,100.0,0.0,91.96734693877552,93.91606972169632,88.10311639913157,82.27018569905879,8.130600538283014,86.34920634920636,89.32655826558266,81.0592885375494,70.99265593328008,2.9998154209104926,2.0,10
