Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Num Features
random,99.78760288775463,99.88185620318045,98.94942841448645,98.83604040511513,0.4488792595073663,95.99556541019956,97.82029261749703,75.19240019240019,75.55362761598353,11.276179050204062,95.55555555555557,97.56613090067734,74.43672243672243,73.32644865880675,2.590278802638231,493
random,99.72685887708651,99.8481580206272,98.641939504421,98.49352436701606,0.9235299569776142,95.87287509238729,97.74989711247109,74.86531010871781,74.81143473085447,12.621592862446919,95.36231884057972,97.46059000357971,73.2938652938653,72.0520903663978,3.656962847883559,492
random,99.75729985745161,99.86503575366831,98.79690784325506,98.66331469340483,0.4650723302336158,96.11677753141169,97.88323044580443,76.29388153728924,76.38966576007758,12.307927376392866,95.26570048309176,97.40866384665858,72.63492063492063,71.42942002470446,1.3159697253084959,491
random,99.66620683312642,99.814374092491,98.3456265828135,98.16478920217469,0.7008931573795487,96.23798965262381,97.9514357658194,76.78649237472766,77.10697210040242,11.735376822075821,95.55555555555557,97.56613090067736,74.43672243672243,73.32644865880675,2.590278802638231,490
random,99.75725387409759,99.86495020100222,98.80139743297639,98.66909848770467,0.736918441362596,96.11603843311161,97.88980502177925,75.44746103569632,76.26208883709292,11.84548934036058,95.26570048309176,97.41144858628543,72.30812324929973,71.35023696253549,1.370995279119871,489
random,99.75725387409759,99.86503575379001,98.79468005155358,98.66110473738163,0.46215852547260516,95.87361419068736,97.7507580099444,74.81604902497398,74.80077371506191,13.202464908208011,95.65217391304348,97.62057660156104,74.81767481767481,73.87495894220277,3.922696115695872,488
random,99.78764887110866,99.88179940066523,98.95629621316974,98.84015211993488,0.9398800005924629,96.11677753141169,97.88717768438211,75.83411142234671,76.25181951492877,12.438646078796918,95.6521739130435,97.61777784887603,75.12741312741312,73.98912826952841,2.1880265871406976,487
random,99.8179519014117,99.89876256660621,99.09771035458388,98.99786185322812,0.7001832669147322,95.87361419068736,97.75822607441083,73.90899949723479,74.50628874448928,13.39388932661594,95.3623188405797,97.4628303388198,73.04761904761907,72.01793957712877,1.6117271719781787,486
random,99.6966018301375,99.83133735446398,98.49156356457138,98.32429896824887,0.6034832297212038,95.99482631189949,97.82206140531234,74.93464052287581,75.4058577092994,12.470863734656412,95.3623188405797,97.4630955344841,72.99881393999041,72.01291657325714,1.7976462722065567,485
random,99.8179519014117,99.89873412913843,99.09993814628535,99.0000431374309,0.7008599219690151,95.75166297117516,97.68565210136022,73.92934951758481,73.93028053538623,13.408238061271277,95.45893719806763,97.51754123536777,73.3797663209428,72.56142685665314,3.7028026279985644,484
random,99.72695084379455,99.84821499159479,98.641939504421,98.49085796081744,0.9240592311915096,95.87213599408722,97.75291461188581,74.42574966915737,74.87898484093056,12.64924888102801,95.45893719806763,97.51447728701847,73.73830973830974,72.68061918785041,1.6862343460239089,483
random,99.66634478318848,99.81434577503285,98.35475844745288,98.17116072858565,1.0782013606487981,96.23725055432374,97.94663917788583,77.37795378687872,77.29906386517374,10.5502143885237,95.45893719806763,97.51196440851614,74.02402402402403,72.73792910638244,2.7872682081499356,482
random,99.66625281648044,99.81440291445202,98.34583065533576,98.16229817353837,1.3739857776796982,96.23872875092387,97.95662499536135,76.1382165126587,77.06838385905242,12.673642849084041,95.45893719806763,97.51448395247868,73.74603174603175,72.6637690480851,2.7447709446498134,481
random,99.72695084379455,99.84815814063685,98.64654852871664,98.49540125376535,0.3757177881854337,95.63045084996304,97.61825173138413,73.30501089324619,73.23844656270602,14.423790113450409,95.45893719806763,97.51196440851614,74.02402402402403,72.73792910638244,2.7872682081499356,480
random,99.72695084379454,99.84812960701532,98.64877632041811,98.50030581666925,0.3792166194794785,96.11677753141169,97.88241627150917,76.49125427948957,76.40834117892811,12.220243615483033,95.3623188405797,97.4628303388198,73.04761904761907,72.01793957712877,1.6117271719781787,479
