,gamma,C,rank,test_means,test_stds,train_means,train_stds
156,4.986000000000001,0.1532,75,0.7543532378659303,0.03141941657141546,0.9360227876617371,0.021112682126744605
157,3.566,4.2707,144,0.7278591391583771,0.04578815669969419,1.0,0.0
158,0.896,3.0905000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
159,0.753,4.7579,144,0.7278591391583771,0.04578815669969419,1.0,0.0
160,1.597,3.9405000000000006,144,0.7278591391583771,0.04578815669969419,1.0,0.0
161,0.585,0.6645,1,0.7699177071657628,0.07275668111680945,0.9983565049231631,0.0032869901536739295
162,1.6059999999999999,0.4658,72,0.7565072877956982,0.06627361721884498,0.995025325071792,0.004062005379372036
163,4.6290000000000004,0.5145000000000001,9,0.7641389688834533,0.07250257887110652,0.9966909149974775,0.004052935453069011
164,0.052000000000000005,2.5889,90,0.7425292161575774,0.06177967695742998,1.0,0.0
165,1.295,1.8704,86,0.7517135169256732,0.06599054843685656,1.0,0.0
166,2.451,2.9923,90,0.7425292161575774,0.06177967695742998,1.0,0.0
167,3.524,3.0384,90,0.7425292161575774,0.06177967695742998,1.0,0.0
168,2.2479999999999998,2.8165000000000004,90,0.7425292161575774,0.06177967695742998,1.0,0.0
169,3.15,3.9514000000000005,144,0.7278591391583771,0.04578815669969419,1.0,0.0
170,2.181,4.4931,144,0.7278591391583771,0.04578815669969419,1.0,0.0
171,1.0539999999999998,4.1589,144,0.7278591391583771,0.04578815669969419,1.0,0.0
172,3.983,3.4166000000000003,137,0.7358182527061186,0.05809140148769215,1.0,0.0
173,3.305,0.326,35,0.7605986108787312,0.06985277495699074,0.9838551412962138,0.014229614523870586
174,1.823,2.9143000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
175,1.073,2.4328000000000003,77,0.7538391511365979,0.07079033984678412,1.0,0.0
176,2.288,3.9261000000000004,144,0.7278591391583771,0.04578815669969419,1.0,0.0
177,1.373,2.2658000000000005,37,0.7584537480126327,0.06711332644400064,1.0,0.0
178,2.809,2.2758000000000003,37,0.7584537480126327,0.06711332644400064,1.0,0.0
179,1.5579999999999998,0.9001,22,0.7634414015028452,0.06440265934193246,1.0,0.0
180,2.391,2.5821000000000005,90,0.7425292161575774,0.06177967695742998,1.0,0.0
181,3.568,4.7878,144,0.7278591391583771,0.04578815669969419,1.0,0.0
182,4.2010000000000005,2.5958000000000006,90,0.7425292161575774,0.06177967695742998,1.0,0.0
183,1.623,2.5199000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
184,3.274,3.2796000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
185,1.3499999999999999,1.1766,12,0.7634669124647591,0.0579368294531565,1.0,0.0
186,2.658,3.5123,137,0.7358182527061186,0.05809140148769215,1.0,0.0
187,0.301,3.5577000000000005,144,0.7278591391583771,0.04578815669969419,1.0,0.0
188,4.781000000000001,0.5207,9,0.7641389688834533,0.07250257887110652,0.9966909149974775,0.004052935453069011
189,1.027,1.2599,12,0.7634669124647591,0.0579368294531565,1.0,0.0
190,3.984,3.99,144,0.7278591391583771,0.04578815669969419,1.0,0.0
191,1.293,0.6382,1,0.7699177071657628,0.07275668111680945,0.9966909149974775,0.004052935453069011
192,3.02,2.9574000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
193,4.613,2.6184000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
194,2.706,2.8419000000000003,90,0.7425292161575774,0.06177967695742998,1.0,0.0
195,2.351,0.4103,31,0.7630492898435242,0.061525360504697986,0.9933597351461062,0.003320408109895577
196,0.28500000000000003,4.1004,144,0.7278591391583771,0.04578815669969419,1.0,0.0
197,1.079,3.9047000000000005,144,0.7278591391583771,0.04578815669969419,1.0,0.0
198,3.388,4.9557,144,0.7278591391583771,0.04578815669969419,1.0,0.0
199,0.20800000000000002,2.632,90,0.7425292161575774,0.06177967695742998,1.0,0.0
